internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
5514,Cremnomys elvira,"Rattus elvira Ellerman, 1947",Rattus,elvira,"Ellerman, 1947",,
20336,Solomys sapientis,"Uromys sapientis Thomas, 1902",Uromys,sapientis,"Thomas, 1902",,
22844,Vandeleuria nolthenii,"Vandeleuria oleracea ssp. nolthenii (Phillips, 1929)",Vandeleuria,oleracea,,subspecies,"(Phillips, 1929)"
22844,Vandeleuria nolthenii,"Vandeleuria nilagirica ssp. nolthenii Phillips, 1929",Vandeleuria,nilagirica,,subspecies,"Phillips, 1929"
19325,Rattus burrus,"Mus burrulus Miller, 1902",Mus,burrulus,"Miller, 1902",,
19325,Rattus burrus,"Mus burrescens Miller, 1902",Mus,burrescens,"Miller, 1902",,
19325,Rattus burrus,"Mus burrus Miller, 1902",Mus,burrus,"Miller, 1902",,
22806,Uromys rex,"Mus rex Thomas, 1888",Mus,rex,"Thomas, 1888",,
20757,Nesoromys ceramicus,"Stenomys ceramicus (Thomas, 1920)",Stenomys,ceramicus,"(Thomas, 1920)",,
23327,Zyzomys palatalis,"Zyzomys palatilis Kitchener, 1989 [orth. error]",Zyzomys,palatilis,"Kitchener, 1989 [orth. error]",,
21172,Porcula salvania,"Sus salvanius (Hodgson, 1847)",Sus,salvanius,"(Hodgson, 1847)",,
136472,Babyrousa togeanensis,"Babyrousa babyrussa ssp. togeanensis (Sody, 1949)",Babyrousa,babyrussa,,subspecies,"(Sody, 1949)"
136472,Babyrousa togeanensis,"Babirussa babyrussa ssp. togeanensis Sody, 1949",Babirussa,babyrussa,,subspecies,"Sody, 1949"
3326,Bunolagus monticularis,"Lepus monticularis Thomas, 1903",Lepus,monticularis,"Thomas, 1903",,
40800,Ochotona hoffmanni,Ochotona alpina ssp. nova,Ochotona,alpina,,subspecies,
40800,Ochotona hoffmanni,"Ochotona alpina ssp. hoffmanni Formozov, Yakhontov & Dmitriev, 1996",Ochotona,alpina,,subspecies,"Formozov, Yakhontov & Dmitriev, 1996"
41986,Ochotona argentata,"Ochotona pallasi ssp. helanshanensis Zheng, 1987 [in Wang 1990]",Ochotona,pallasi,,subspecies,"Zheng, 1987 [in Wang 1990]"
41986,Ochotona argentata,"Ochotona helanshanensis Zheng, 1987 [in Wang 1990]",Ochotona,helanshanensis,"Zheng, 1987 [in Wang 1990]",,
4806,Chrotogale owstoni,"Hemigalus owstoni (Thomas, 1912)",Hemigalus,owstoni,"(Thomas, 1912)",,
6082,Cynogale bennettii,"Cynogale lowei Pocock, 1933",Cynogale,lowei,"Pocock, 1933",,
13110,Melogale everetti,"Melogale personata ssp. everetti (Thomas, 1895)",Melogale,personata,,subspecies,"(Thomas, 1895)"
13923,Mungotictis decemlineata,"Mungotictis lineata Pocock, 1915",Mungotictis,lineata,"Pocock, 1915",,
13923,Mungotictis decemlineata,"Mungotictis substriatus Pocock, 1915",Mungotictis,substriatus,"Pocock, 1915",,
13923,Mungotictis decemlineata,"Mungotictis vittatus Gray, 1848",Mungotictis,vittatus,"Gray, 1848",,
14018,Mustela lutreola,"Viverra lutreola Linnaeus, 1761",Viverra,lutreola,"Linnaeus, 1761",,
14020,Mustela nigripes,"Putorius nigripes Audubon & Bachman, 1851",Putorius,nigripes,"Audubon & Bachman, 1851",,
23036,Viverra civettina,"Viverra megaspila ssp. civettina Blyth, 1862",Viverra,megaspila,,subspecies,"Blyth, 1862"
39547,Eupleres major,"Eupleres goudotii ssp. major Lavauden, 1929",Eupleres,goudotii,,subspecies,"Lavauden, 1929"
40784,Neogale macrodon,"Mustela macrodon (Prentis, 1903)",Mustela,macrodon,"(Prentis, 1903)",,
40784,Neogale macrodon,"Lutreola macrodon Prentis, 1903",Lutreola,macrodon,"Prentis, 1903",,
40784,Neogale macrodon,"Neovison macrodon (Prentis, 1903)",Neovison,macrodon,"(Prentis, 1903)",,
2057,Arctocephalus galapagoensis,"Arctocephalus australis ssp. galapagoensis Heller, 1904",Arctocephalus,australis,,subspecies,"Heller, 1904"
2057,Arctocephalus galapagoensis,"Arctophoca galapagoensis (Heller, 1904)",Arctophoca,galapagoensis,"(Heller, 1904)",,
2057,Arctocephalus galapagoensis,"Arctophoca australis ssp. galapagoensis (Heller, 1904)",Arctophoca,australis,,subspecies,"(Heller, 1904)"
13655,Neomonachus tropicalis,"Monachus tropicalis (Gray, 1850)",Monachus,tropicalis,"(Gray, 1850)",,
13655,Neomonachus tropicalis,"Phoca tropicalis Gray, 1850",Phoca,tropicalis,"Gray, 1850",,
41668,Zalophus wollebaeki,"Zalophus californianus ssp. wollebaeki (Sivertsen, 1953)",Zalophus,californianus,,subspecies,"(Sivertsen, 1953)"
41669,Pusa caspica,"Phoca caspica Gmelin, 1788",Phoca,caspica,"Gmelin, 1788",,
3129,Bubalus arnee,"Bubalus bubalus ssp. septentrionalis Matschie, 1912",Bubalus,bubalus,,subspecies,"Matschie, 1912"
3129,Bubalus arnee,"Bos bubalus var. fulvus Blanford, 1891",Bos,bubalus,,variety,"Blanford, 1891"
3129,Bubalus arnee,"Bubalis bubalis ssp. migona Deraniyagala, 1953",Bubalis,bubalis,,subspecies,"Deraniyagala, 1953"
3129,Bubalus arnee,"Bubalus arna var. macrocerus Hodgson, 1842",Bubalus,arna,,variety,"Hodgson, 1842"
3129,Bubalus arnee,"Bubalus arna Hodgson, 1841",Bubalus,arna,"Hodgson, 1841",,
3129,Bubalus arnee,"Bos arni Hamilton Smith, 1827",Bos,arni,"Hamilton Smith, 1827",,
12561,Macaca sylvanus,"Simia sylvanus Linnaeus, 1758",Simia,sylvanus,"Linnaeus, 1758",,
12561,Macaca sylvanus,"Macaca sylvana (Linnaeus, 1758) [orth. var.]",Macaca,sylvana,"(Linnaeus, 1758) [orth. var.]",,
512,Addax nasomaculatus,"Antilope nasomaculata de Blainville, 1816",Antilope,nasomaculata,"de Blainville, 1816",,
6234,Beatragus hunteri,"Damaliscus hunteri (P.L. Sclater, 1889)",Damaliscus,hunteri,"(P.L. Sclater, 1889)",,
8968,Nanger dama,"Gazella dama (Pallas, 1766)",Gazella,dama,"(Pallas, 1766)",,
8968,Nanger dama,"Antilope dama Pallas, 1766",Antilope,dama,"Pallas, 1766",,
8989,Gazella gazella,"Gazella gazella ssp. gazella (Pallas, 1766)",Gazella,gazella,,subspecies,"(Pallas, 1766)"
8972,Gazella leptoceros,"Antilope leptoceros F. Cuvier, 1842",Antilope,leptoceros,"F. Cuvier, 1842",,
8980,Gazella saudiya,"Gazella dorcas ssp. saudiya Carruthers & Schwarz, 1935",Gazella,dorcas,,subspecies,"Carruthers & Schwarz, 1935"
8991,Eudorcas tilonura,"Antilopa tilonura Heuglin, 1869",Antilopa,tilonura,"Heuglin, 1869",,
8991,Eudorcas tilonura,"Eudorcas rufifrons ssp. tilonura (Heuglin, 1869)",Eudorcas,rufifrons,,subspecies,"(Heuglin, 1869)"
8991,Eudorcas tilonura,"Gazella rufifrons ssp. tilonura (Heuglin, 1869)",Gazella,rufifrons,,subspecies,"(Heuglin, 1869)"
10168,Hippotragus leucophaeus,"Antilope leucophaea Pallas, 1766",Antilope,leucophaea,"Pallas, 1766",,
15571,Oryx beisa,"Oryx gazella ssp. beisa (Rüppell, 1835)",Oryx,gazella,,subspecies,"(Rüppell, 1835)"
15571,Oryx beisa,"Antilope beisa Rüppell, 1835",Antilope,beisa,"Rüppell, 1835",,
19391,Redunca fulvorufula,"Antilope fulvorufula Afzelius, 1815",Antilope,fulvorufula,"Afzelius, 1815",,
63543,Camelus ferus,"Camelus bactrianus Linnaeus, 1758",Camelus,bactrianus,"Linnaeus, 1758",,
41711,Eubalaena japonica,"Eubalaena glacialis P.L.S. Müller, 1776",Eubalaena,glacialis,"P.L.S. Müller, 1776",,
41756,Platanista gangetica,"Susu platanista (Lesson, 1828)",Susu,platanista,"(Lesson, 1828)",,
41756,Platanista gangetica,"Delphinus gangeticus Lebeck, 1801",Delphinus,gangeticus,"Lebeck, 1801",,
41756,Platanista gangetica,"Delphinorhynchus gangeticus (Lebeck, 1801)",Delphinorhynchus,gangeticus,"(Lebeck, 1801)",,
41756,Platanista gangetica,"Soosoo gangeticus (Lebeck, 1801)",Soosoo,gangeticus,"(Lebeck, 1801)",,
41756,Platanista gangetica,"Platanista gangetica (Lebeck, 1801)",Platanista,gangetica,"(Lebeck, 1801)",,
41756,Platanista gangetica,"Platanista  gangetica ssp. gangetica (Lebeck, 1801)",Platanista ,gangetica,,subspecies,"(Lebeck, 1801)"
190871,Sotalia fluviatilis,"Steno tucuxi Gray, 1856",Steno,tucuxi,"Gray, 1856",,
190871,Sotalia fluviatilis,"Delphinus fluviatilis Gervais & Deville in Gervais, 1853",Delphinus,fluviatilis,"Gervais & Deville in Gervais, 1853",,
190871,Sotalia fluviatilis,"Delphinus guianensis (Van Beneden, 1864)",Delphinus,guianensis,"(Van Beneden, 1864)",,
15188,Okapia johnstoni,"Equus johnstoni P.L. Sclater, 1901",Equus,johnstoni,"P.L. Sclater, 1901",,
13895,Moschus chrysogaster,"Moschus sifanicus Büchner, 1891",Moschus,sifanicus,"Büchner, 1891",,
13901,Moschus leucogaster,"Moschus chrysogaster Hodgson, 1839 ssp. leucogaster",Moschus,chrysogaster,"Hodgson, 1839",subspecies,
22065,Tragulus nigricans,"Tragulus napu ssp. nigricans Thomas, 1892",Tragulus,napu,,subspecies,"Thomas, 1892"
67359375,Pseudoromicia roseveari,"Neoromicia roseveari Monadjem, L.R. Richards, P.J. Taylor & S. Stoffberg, 2013",Neoromicia,roseveari,"Monadjem, L.R. Richards, P.J. Taylor & S. Stoffberg, 2013",,
72261777,Nasuella meridensis,"Nasuella olivacea ssp. meridensis (Thomas, 1901)",Nasuella,olivacea,,subspecies,"(Thomas, 1901)"
72261777,Nasuella meridensis,"Nasua olivacea ssp. meridensis Thomas, 1902",Nasua,olivacea,,subspecies,"Thomas, 1902"
5953,Cuon alpinus,"Canis alpinus Pallas, 1811",Canis,alpinus,"Pallas, 1811",,
2447,Axis kuhlii,"Cervus kuhlii Temminck, 1836",Cervus,kuhlii,"Temminck, 1836",,
136557,Tympanoctomys aureus,"Pipanacoctomys aureus Mares, Braun, Barquez &amp; Diaz, 2000",Pipanacoctomys,aureus,"Mares, Braun, Barquez &amp; Diaz, 2000",,
136714,Tympanoctomys loschalchalerosorum,"Salinoctomys loschalchalerosorum Mares, Braun, Barquez &amp; Diaz, 2000",Salinoctomys,loschalchalerosorum,"Mares, Braun, Barquez &amp; Diaz, 2000",,
4288,Rucervus schomburgki,"Cervus schomburgki Blyth, 1863",Cervus,schomburgki,"Blyth, 1863",,
4084,Cebus malitiosus,"Cebus albifrons ssp. malitiosus Elliot, 1909",Cebus,albifrons,,subspecies,"Elliot, 1909"
39952,Cebus versicolor,"Cebus albifrons ssp. adustus Hershkowitz, 1949",Cebus,albifrons,,subspecies,"Hershkowitz, 1949"
39952,Cebus versicolor,"Cebus albifrons ssp. leucocephalus Gray, 1865",Cebus,albifrons,,subspecies,"Gray, 1865"
39952,Cebus versicolor,"Cebus albifrons ssp. versicolor Pucheran, 1845",Cebus,albifrons,,subspecies,"Pucheran, 1845"
6923,Dusicyon australis,"Canis australis Kerr, 1792",Canis,australis,"Kerr, 1792",,
84372306,Rhinolophus proconsulis,"Rhinolophus arcuatus Peters, 1871",Rhinolophus,arcuatus,"Peters, 1871",,
84372306,Rhinolophus proconsulis,"Rhinolophus  arcuatus proconsulis  Hill, 1988",Rhinolophus ,arcuatus proconsulis ,"Hill, 1988",,
18743,Pteropus niger,"Vespertilio vampirus ssp. niger Kerr, 1792",Vespertilio,vampirus,,subspecies,"Kerr, 1792"
40783,Hippopotamus madagascariensis,"Hippopotamus guldbergi Fovet, Faure & Guérin, 2011",Hippopotamus,guldbergi,"Fovet, Faure & Guérin, 2011",,
40782,Hippopotamus lemerlei,"Hippopotamus madagascariensis Guldberg, 1883 [illegitimate replacement name]",Hippopotamus,madagascariensis,"Guldberg, 1883 [illegitimate replacement name]",,
42655,Spalax zemni,"Glis zemni Erxleben, 1777",Glis,zemni,"Erxleben, 1777",,
42655,Spalax zemni,"Spalax polonicus Méhely, 1909",Spalax,polonicus,"Méhely, 1909",,
42655,Spalax zemni,"Spalax podolicus Trouessart, 1897",Spalax,podolicus,"Trouessart, 1897",,
4206,Cercocebus lunulatus,"Cercocebus atys ssp. lunulatus (Temminck, 1853)",Cercocebus,atys,,subspecies,"(Temminck, 1853)"
4206,Cercocebus lunulatus,"Cercopithecus lunnulatus Temminck, 1853",Cercopithecus,lunnulatus,"Temminck, 1853",,
92252436,Erythrocebus baumstarki,"Erythrocebus patas ssp. baumstarki Matschie, 1905",Erythrocebus,patas,,subspecies,"Matschie, 1905"
4245,Cercopithecus diana,"Cercopithecus diana ssp. diana (Linnaeus, 1758)",Cercopithecus,diana,,subspecies,"(Linnaeus, 1758)"
4245,Cercopithecus diana,"Simia diana Linnaeus, 1758",Simia,diana,"Linnaeus, 1758",,
4232,Cercopithecus roloway,"Cercopithecus diana ssp. roloway (Schreber, 1774)",Cercopithecus,diana,,subspecies,"(Schreber, 1774)"
4232,Cercopithecus roloway,"Simia roloway Schreber, 1774",Simia,roloway,"Schreber, 1774",,
41026,Piliocolobus preussi,"Procolobus badius ssp. preussi (Maatschie, 1900)",Procolobus,badius,,subspecies,"(Maatschie, 1900)"
41026,Piliocolobus preussi,"Procolobus preussi (Matschie, 1900)",Procolobus,preussi,"(Matschie, 1900)",,
41025,Piliocolobus pennantii,"Procolobus badius ssp. pennantii (Waterhouse, 1838)",Procolobus,badius,,subspecies,"(Waterhouse, 1838)"
41025,Piliocolobus pennantii,"Procolobus pennantii ssp. pennantii (Waterhouse, 1838)",Procolobus,pennantii,,subspecies,"(Waterhouse, 1838)"
41025,Piliocolobus pennantii,"Colobus pennantii Waterhouse, 1838",Colobus,pennantii,"Waterhouse, 1838",,
41024,Piliocolobus epieni,"Procolobus badius ssp. epieni Grubb & Powell, 1999",Procolobus,badius,,subspecies,"Grubb & Powell, 1999"
41024,Piliocolobus epieni,"Procolobus pennantii ssp. epieni Grubb &amp; Powell, 1999",Procolobus,pennantii,,subspecies,"Grubb &amp; Powell, 1999"
18252,Piliocolobus foai,"Procolobus badius ssp. foai (de Pousargues, 1899)",Procolobus,badius,,subspecies,"(de Pousargues, 1899)"
18252,Piliocolobus foai,"Procolobus rufomitratus ssp. foai (de Pousargues, 1899)",Procolobus,rufomitratus,,subspecies,"(de Pousargues, 1899)"
18252,Piliocolobus foai,"Piliocolobus rufomitratus ssp. foai (de Pousargues, 1899)",Piliocolobus,rufomitratus,,subspecies,"(de Pousargues, 1899)"
18252,Piliocolobus foai,"Colobus foai de Pousargues, 1899",Colobus,foai,"de Pousargues, 1899",,
84372084,Rhinolophus belligerator,"Rhinolophus  arcuatus proconsulis  Hill, 1988",Rhinolophus ,arcuatus proconsulis ,"Hill, 1988",,
84457541,Dyacopterus rickarti,"Dyacopterus spadiceus Thomas, 1890",Dyacopterus,spadiceus,"Thomas, 1890",,
12305,Lontra provocax,"Lutra provocax Thomas, 1908",Lutra,provocax,"Thomas, 1908",,
18262,Piliocolobus lulindicus,"Piliocolobus rufomitratus ssp. lulindicus Matschie, 1914",Piliocolobus,rufomitratus,,subspecies,"Matschie, 1914"
18262,Piliocolobus lulindicus,"Procolobus badius ssp. lulindicus Matschie, 1914",Procolobus,badius,,subspecies,"Matschie, 1914"
18262,Piliocolobus lulindicus,"Procolobus rufomitratus ssp. lulindicus Matschie, 1914",Procolobus,rufomitratus,,subspecies,"Matschie, 1914"
41763,Equus ferus,"Equus przewalskii Poliakov, 1881",Equus,przewalskii,"Poliakov, 1881",,
6232,Dama mesopotamica,"Dama dama ssp. mesopotamica (Brooke, 1875)",Dama,dama,,subspecies,"(Brooke, 1875)"
15932,Pan paniscus,"Pan satyrus ssp. paniscus Schwarz, 1929",Pan,satyrus,,subspecies,"Schwarz, 1929"
41586,Lycalopex fulvipes,"Pseudalopex fulvipes (Martin, 1837)",Pseudalopex,fulvipes,"(Martin, 1837)",,
13219,Mesocricetus auratus,"Cricetus auratus Waterhouse, 1839",Cricetus,auratus,"Waterhouse, 1839",,
714,Ailurus fulgens,"Ailurus styani Thomas, 1902",Ailurus,styani,"Thomas, 1902",,
5529,Cricetus cricetus,"Mus cricetus Linnaeus, 1758",Mus,cricetus,"Linnaeus, 1758",,
20497,Urocitellus brunneus,"Spermophilus brunneus ssp. brunneus (A.H. Howell, 1928)",Spermophilus,brunneus,,subspecies,"(A.H. Howell, 1928)"
20497,Urocitellus brunneus,"Urocitellus brunneus ssp. brunneus (A.H. Howell, 1928)",Urocitellus,brunneus,,subspecies,"(A.H. Howell, 1928)"
20497,Urocitellus brunneus,"Citellus brunneus  A.H. Howell, 1928",Citellus,brunneus ,"A.H. Howell, 1928",,
20497,Urocitellus brunneus,"Spermophilus  brunneus  A.H. Howell, 1938",Spermophilus ,brunneus ,"A.H. Howell, 1938",,
4037,Catopuma badia,"Pardofelis badia (Gray, 1874)",Pardofelis,badia,"(Gray, 1874)",,
4037,Catopuma badia,"Felis badia Gray, 1874",Felis,badia,"Gray, 1874",,
41667,Zalophus japonicus,"Zalophus californianus ssp. japonicus (Peters, 1866)",Zalophus,californianus,,subspecies,"(Peters, 1866)"
22046,Tragelaphus buxtoni,"Strepsiceros buxtoni Lydekker, 1910",Strepsiceros,buxtoni,"Lydekker, 1910",,
136648,Alticola olchonensis,"Alticola baicalensis Litvinov, 1961",Alticola,baicalensis,"Litvinov, 1961",,
868,Allocebus trichotis,"Cheirogaleus trichotis Günther, 1875",Cheirogaleus,trichotis,"Günther, 1875",,
4085,Cebus trinitatis,"Cebus albifrons ssp. trinitatis von Pusch, 1942",Cebus,albifrons,,subspecies,"von Pusch, 1942"
6302,Daubentonia madagascariensis,"Sciurus madagascariensis Gmelin, 1788",Sciurus,madagascariensis,"Gmelin, 1788",,
8202,Eulemur mongoz,"Lemur mongoz Linnaeus, 1758",Lemur,mongoz,"Linnaeus, 1758",,
8205,Eulemur cinereiceps,"Eulemur albocollaris (Rumpler, 1975)",Eulemur,albocollaris,"(Rumpler, 1975)",,
8205,Eulemur cinereiceps,"Eulemur fulvus ssp. albocollaris (A. Grandidier & Milne-Edwards, 1890)",Eulemur,fulvus,,subspecies,"(A. Grandidier & Milne-Edwards, 1890)"
8206,Eulemur collaris,"Eulemur fulvus ssp. collaris (É. Geoffroy, 1817)",Eulemur,fulvus,,subspecies,"(É. Geoffroy, 1817)"
8211,Eulemur flavifrons,"Eulemur macaco ssp. flavifrons (Gray, 1867)",Eulemur,macaco,,subspecies,"(Gray, 1867)"
9674,Prolemur simus,"Hapalemur simus Gray, 1871",Hapalemur,simus,"Gray, 1871",,
16872,Phaner furcifer,"Phaner furcifer ssp. furcifer (de Blainville, 1839)",Phaner,furcifer,,subspecies,"(de Blainville, 1839)"
16873,Phaner parienti,"Phaner furcifer ssp. parienti Groves & Tattersall, 1991",Phaner,furcifer,,subspecies,"Groves & Tattersall, 1991"
16874,Phaner pallescens,"Phaner furcifer ssp. pallescens Groves & Tattersall, 1991",Phaner,furcifer,,subspecies,"Groves & Tattersall, 1991"
16875,Phaner electromontis,"Phaner furcifer (Groves & Tattersall, 1991) ssp. electromontis",Phaner,furcifer,"(Groves & Tattersall, 1991)",subspecies,
18354,Propithecus verreauxi,"Propithecus verreauxi ssp. verreauxi A. Grandidier, 1867",Propithecus,verreauxi,,subspecies,"A. Grandidier, 1867"
18355,Propithecus coquereli,"Propithecus verreauxi ssp. coquereli (A. Grandidier, 1867)",Propithecus,verreauxi,,subspecies,"(A. Grandidier, 1867)"
18356,Propithecus coronatus,"Propithecus verreauxi ssp. coronatus Milne-Edwards, 1871",Propithecus,verreauxi,,subspecies,"Milne-Edwards, 1871"
18357,Propithecus deckenii,"Propithecus verreauxi ssp. deckenii A. Grandidier, 1867",Propithecus,verreauxi,,subspecies,"A. Grandidier, 1867"
18358,Propithecus diadema,"Propithecus diadema ssp. diadema Bennett, 1832",Propithecus,diadema,,subspecies,"Bennett, 1832"
18359,Propithecus edwardsi,"Propithecus holomelas Günther, 1875",Propithecus,holomelas,"Günther, 1875",,
18359,Propithecus edwardsi,"Propithecus diadema ssp. edwardsi A. Grandidier, 1871",Propithecus,diadema,,subspecies,"A. Grandidier, 1871"
18360,Propithecus candidus,"Propithecus diadema ssp. candidus A. Grandidier, 1871",Propithecus,diadema,,subspecies,"A. Grandidier, 1871"
18361,Propithecus perrieri,"Propithecus diadema ssp. perrieri Lavauden, 1931",Propithecus,diadema,,subspecies,"Lavauden, 1931"
22918,Varecia variegata,"Lemur macaco ssp. variegatus Kerr, 1792",Lemur,macaco,,subspecies,"Kerr, 1792"
22920,Varecia rubra,"Varecia variegata ssp. rubra (É. Geoffroy, 1812)",Varecia,variegata,,subspecies,"(É. Geoffroy, 1812)"
136206,Microcebus mamiratra,"Microcebus lokobensis Olivier et al., 2007",Microcebus,lokobensis,"Olivier et al., 2007",,
136254,Lepilemur randrianasoloi,"Lepilemur randrianasoli Andriaholinirina, Fausser, Roos, Rabarivola, Ravoarimanana, Zinner, Thalmann, Ganzhorn, Meier, Hilgartner, Walter, Zaramody, Langer, Hahn, Zimmermann, Radespiel, Craul, Tomiuk, Tattersall & Rumpler, 2006 [name invalid]",Lepilemur,randrianasoli,"Andriaholinirina, Fausser, Roos, Rabarivola, Ravoarimanana, Zinner, Thalmann, Ganzhorn, Meier, Hilgartner, Walter, Zaramody, Langer, Hahn, Zimmermann, Radespiel, Craul, Tomiuk, Tattersall & Rumpler, 2006 [name invalid]",,
136311,Lepilemur wrightae,"Lepilemur wrighti Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney & Brenneman, 2006 [orth. error]",Lepilemur,wrighti,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney & Brenneman, 2006 [orth. error]",,
136376,Lepilemur aeeclis,"Lepilemur aeeclis Andriaholinirina, Fausser, Roos, Rabarivola, Ravoarimanana, Zinner, Thalmann, Ganzhorn, Meier, Hilgartner, Walter, Zaramody, Langer, Hahn, Zimmermann, Radespiel, Craul, Tomiuk, Tattersall & Rumpler, 2006 [name invalid]",Lepilemur,aeeclis,"Andriaholinirina, Fausser, Roos, Rabarivola, Ravoarimanana, Zinner, Thalmann, Ganzhorn, Meier, Hilgartner, Walter, Zaramody, Langer, Hahn, Zimmermann, Radespiel, Craul, Tomiuk, Tattersall & Rumpler, 2006 [name invalid]",,
136491,Lepilemur jamesorum,"Lepilemur jamesi Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006 [orth. error]",Lepilemur,jamesi,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006 [orth. error]",,
136645,Lepilemur sahamalaza,"Lepilemur sahamalazensis Andriaholinirina, Fausser, Roos, Rabarivola, Ravoarimanana, Zinner, Thalmann, Ganzhorn, Meier, Hilgartner, Walter, Zaramody, Langer, Hahn, Zimmermann, Radespiel, Craul, Tomiuk, Tattersall & Rumpler, 2006 [invalid name]",Lepilemur,sahamalazensis,"Andriaholinirina, Fausser, Roos, Rabarivola, Ravoarimanana, Zinner, Thalmann, Ganzhorn, Meier, Hilgartner, Walter, Zaramody, Langer, Hahn, Zimmermann, Radespiel, Craul, Tomiuk, Tattersall & Rumpler, 2006 [invalid name]",,
136709,Lepilemur tymerlachsoni,"Lepilemur tymerlachsonorum Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney & Brenneman, 2006 [orth. error]",Lepilemur,tymerlachsonorum,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney & Brenneman, 2006 [orth. error]",,
136761,Lepilemur hubbardorum,"Lepilemur hubbardi Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006 [orth. error]",Lepilemur,hubbardi,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006 [orth. error]",,
136771,Lepilemur grewcockorum,"Lepilemur manasamody Craul, Zimmermann, Rasoloharijaona, Randrianambinina & Radespiel, 2007",Lepilemur,manasamody,"Craul, Zimmermann, Rasoloharijaona, Randrianambinina & Radespiel, 2007",,
136771,Lepilemur grewcockorum,"Lepilemur grewcocki Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney, & Brenneman, 2006 [orth. error]",Lepilemur,grewcocki,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney, & Brenneman, 2006 [orth. error]",,
12762,Smutsia gigantea,"Manis gigantea Illiger, 1815",Manis,gigantea,"Illiger, 1815",,
12767,Phataginus tricuspis,"Manis tricuspis Rafinesque, 1821",Manis,tricuspis,"Rafinesque, 1821",,
136497,Manis culionensis,"Pholidotus culionensis de Elera, 1915",Pholidotus,culionensis,"de Elera, 1915",,
20425,Sousa teuszii,"Sotalia teuszii Kükenthal, 1892",Sotalia,teuszii,"Kükenthal, 1892",,
115554360,Oryzomys gorgasi,"Oryzomys curasoae McFarlane & Debrot, 2001",Oryzomys,curasoae,"McFarlane & Debrot, 2001",,
15933,Pan troglodytes,"Simia troglodytes Blumenbach, 1799",Simia,troglodytes,"Blumenbach, 1799",,
9404,Gorilla gorilla,"Troglodytes gorilla Savage, 1847",Troglodytes,gorilla,"Savage, 1847",,
6985,Callistomys pictus,"Echimys pictus (F.-J. Pictet, 1841)",Echimys,pictus,"(F.-J. Pictet, 1841)",,
6985,Callistomys pictus,"Isothrix picta F.-J. Pictet, 1841",Isothrix,picta,"F.-J. Pictet, 1841",,
6557,Diceros bicornis,"Rhinoceros bicornis Linnaeus, 1758",Rhinoceros,bicornis,"Linnaeus, 1758",,
4201,Cercocebus torquatus,"Cercocebus torquatus ssp. torquatus (Kerr, 1792)",Cercocebus,torquatus,,subspecies,"(Kerr, 1792)"
4201,Cercocebus torquatus,"Simia aethiops ssp. torquatus Kerr, 1792",Simia,aethiops,,subspecies,"Kerr, 1792"
2477,Balaenoptera musculus,"Balaena musculus Linnaeus, 1758",Balaena,musculus,"Linnaeus, 1758",,
9918,Arabitragus jayakari,"Hemitragus jayakari Thomas, 1894",Hemitragus,jayakari,"Thomas, 1894",,
4227,Allochrocebus preussi,"Cercopithecus preussi Matschie, 1898",Cercopithecus,preussi,"Matschie, 1898",,
161247840,Piliocolobus badius,"Simia badius Kerr, 1792",Simia,badius,"Kerr, 1792",,
161247840,Piliocolobus badius,"Procolobus  badius (Kerr, 1792)",Procolobus ,badius,"(Kerr, 1792)",,
