assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
22396256,45069,Otomys barbouri,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Otomys,barbouri,,,,"Lawrence &amp; Loveridge, 1953",Endangered,"B1ab(iii)c(ii,iv)",3.1,Decreasing,Global
22396532,45071,Otomys burtoni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Otomys,burtoni,,,,"O. Thomas, 1918",Endangered,B1ab(iii),3.1,Decreasing,Global
22402223,9680,Hapalomys longicaudatus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Hapalomys,longicaudatus,,,,"Blyth, 1859",Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global
22403386,13960,Mus famulus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Mus,famulus,,,,"Bonhote, 1898",Endangered,"B1ab(ii,iii)",3.1,Unknown,Global
22404354,13961,Mus fernandoni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Mus,fernandoni,,,,"(Phillips, 1932)",Endangered,B2ab(iii),3.1,Unknown,Global
22408665,136619,Lophuromys eisentrauti,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Lophuromys,eisentrauti,,,,"Dieterlen, 1978",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
22408955,136701,Paramelomys gressitti,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Paramelomys,gressitti,,,,"Menzies, 1996",Endangered,B1ab(iii),3.1,Unknown,Global
22409515,21972,Tokudaia muenninki,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Tokudaia,muenninki,,,,"(Johnson, 1946)",Critically Endangered,"B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
22409638,21973,Tokudaia osimensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Tokudaia,osimensis,,,,"(Abe, 1934)",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
22409747,136695,Tokudaia tokunoshimensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Tokudaia,tokunoshimensis,,,,"Endo &amp; Tsuchiya, 2006",Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
22410285,14660,Nesokia bunnii,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Nesokia,bunnii,,,,"(Khajuria, 1981)",Endangered,"B2ac(i,ii)",3.1,Decreasing,Global
22410442,9618,Hadromys humei,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Hadromys,humei,,,,"(Thomas, 1886)",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
22415091,5500,Crateromys schadenbergi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Crateromys,schadenbergi,,,,"(Meyer, 1895)",Endangered,"B1ab(i,ii,iii)",3.1,Decreasing,Global
22415343,5502,Crateromys heaneyi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Crateromys,heaneyi,,,,"Gonzales &amp; Kennedy, 1996",Endangered,"B1ab(i,ii,iii)",3.1,Decreasing,Global
22416034,5414,Coryphomys buehleri,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Coryphomys,buehleri,,,,"Schaub, 1937",Extinct,,3.1,,Global
22417451,5514,Cremnomys elvira,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Cremnomys,elvira,,,,"(Ellerman, 1946)",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
22419478,16121,Paraleptomys rufilatus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Paraleptomys,rufilatus,,,,"Osgood, 1945",Endangered,"B2ab(iii,v)",3.1,Unknown,Global
22420769,13120,Melomys fraterculus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Melomys,fraterculus,,,,"(Thomas, 1920)",Endangered,"B1ab(ii,iii)",3.1,Decreasing,Global
22421193,136604,Melomys bannisteri,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Melomys,bannisteri,,,,"Kitchener &amp; Maryanto, 1993",Endangered,B1ab(iii),3.1,Decreasing,Global
22421603,136522,Melomys matambuai,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Melomys,matambuai,,,,"Flannery, Colgan &amp; Trimble, 1994",Endangered,"B1ab(i,ii,iii)",3.1,Decreasing,Global
22429780,20336,Solomys sapientis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Solomys,sapientis,,,,"(Thomas, 1902)",Endangered,B1ab(iii),3.1,Decreasing,Global
22430082,20333,Solomys ponceleti,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Solomys,ponceleti,,,,"(Troughton, 1935)",Critically Endangered,A2cd,3.1,Decreasing,Global
22430312,10954,Kadarsanomys sodyi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Kadarsanomys,sodyi,,,,"(Bartels, 1937)",Endangered,"B1ab(ii,iii)",3.1,Unknown,Global
22430744,22844,Vandeleuria nolthenii,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Vandeleuria,nolthenii,,,,"Phillips, 1929",Endangered,B1ab(iii),3.1,Decreasing,Global
22431006,136763,Pogonomys fergussoniensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Pogonomys,fergussoniensis,,,,"Laurie, 1952",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
22431448,40766,Nilopegamys plumbeus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Nilopegamys,plumbeus,,,,"Osgood, 1928",Critically Endangered,"B2ab(ii,iii)",3.1,Unknown,Global
22433617,13162,Meriones dahli,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Meriones,dahli,,,,"Shidlovsky, 1962",Critically Endangered,A2c,3.1,Decreasing,Global
22434825,116989865,Hybomys badius,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Hybomys,badius,,,,"Osgood, 1936",Endangered,B1ab(iii),3.1,Decreasing,Global
22443205,19348,Rattus montanus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Rattus,montanus,,,,"Phillips, 1932",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
22444340,19325,Rattus burrus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Rattus,burrus,,,,"(Miller, 1902)",Endangered,B1ab(iii),3.1,Decreasing,Global
22446647,22805,Uromys porculus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Uromys,porculus,,,,"Thomas, 1904",Critically Endangered,D,3.1,Unknown,Global
22446813,22806,Uromys rex,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Uromys,rex,,,,"(Thomas, 1888)",Endangered,B2ab(iii),3.1,Decreasing,Global
22447074,22803,Uromys imperator,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Uromys,imperator,,,,"(Thomas, 1888)",Critically Endangered,D,3.1,Unknown,Global
22447368,136470,Uromys emmae,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Uromys,emmae,,,,"Groves &amp; Flannery, 1994",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
22447920,20757,Nesoromys ceramicus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Nesoromys,ceramicus,,,,"Thomas, 1920",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
22449489,136394,Batomys russatus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Batomys,russatus,,,,"Musser, Heaney &amp; Tabaranza Jr., 1998",Endangered,"B1ab(ii,iii)",3.1,Decreasing,Global
22450903,45054,Hylomyscus grandis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Hylomyscus,grandis,,,,"Eisentraut, 1969",Endangered,B1ab(iii),3.1,Decreasing,Global
22454643,12722,Mallomys gunung,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Mallomys,gunung,,,,"Flannery, Aplin &amp; Groves, 1989",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
22456932,23324,Zyzomys pedunculatus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Zyzomys,pedunculatus,,,,"(Waite, 1896)",Critically Endangered,A2abce,3.1,Decreasing,Global
22457211,23327,Zyzomys palatalis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Zyzomys,palatalis,,,,"Kitchener, 1989",Critically Endangered,B2ab(iii),3.1,Unknown,Global
22461651,13524,Millardia kondana,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Millardia,kondana,,,,"Mishra &amp; Dhanda, 1975",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
43792683,10303,Hydrodamalis gigas,ANIMALIA,CHORDATA,SIRENIA,MAMMALIA,DUGONGIDAE,Hydrodamalis,gigas,,,,"(Zimmermann, 1780)",Extinct,,3.1,,Global
44139115,21172,Porcula salvania,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,SUIDAE,Porcula,salvania,,,,"Hodgson, 1847",Endangered,D,3.1,Unknown,Global
44139369,21174,Sus verrucosus,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,SUIDAE,Sus,verrucosus,,,,"Boie, 1832",Endangered,A2cd,3.1,Decreasing,Global
44139575,21175,Sus cebifrons,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,SUIDAE,Sus,cebifrons,,,,"Heude, 1888",Critically Endangered,A2cde,3.1,Decreasing,Global
44140209,21178,Sus bucculentus,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,SUIDAE,Sus,bucculentus,,,,"Heude, 1892",Extinct,,3.1,,Global
44143172,136472,Babyrousa togeanensis,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,SUIDAE,Babyrousa,togeanensis,,,,"(Sody, 1949)",Endangered,"B1ab(iii,v); C2a(i)",3.1,Decreasing,Global
44199757,4162,Cephalorhynchus hectori,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,DELPHINIDAE,Cephalorhynchus,hectori,,,,"(van Beneden, 1881)",Endangered,A4d,3.1,Decreasing,Global
45170994,7949,Equus africanus,ANIMALIA,CHORDATA,PERISSODACTYLA,MAMMALIA,EQUIDAE,Equus,africanus,,,,"Heuglin &amp; Fitzinger, 1866",Critically Endangered,C2a(i),3.1,Decreasing,Global
45173340,21471,Tapirus bairdii,ANIMALIA,CHORDATA,PERISSODACTYLA,MAMMALIA,TAPIRIDAE,Tapirus,bairdii,,,,"(Gill, 1865)",Endangered,A2abcd+3bcde,3.1,Decreasing,Global
45173636,21472,Tapirus indicus,ANIMALIA,CHORDATA,PERISSODACTYLA,MAMMALIA,TAPIRIDAE,Tapirus,indicus,,,,"Desmarest, 1819",Endangered,A2bcd+3bcd; C1,3.1,Decreasing,Global
45173922,21473,Tapirus pinchaque,ANIMALIA,CHORDATA,PERISSODACTYLA,MAMMALIA,TAPIRIDAE,Tapirus,pinchaque,,,,"(Roulin, 1829)",Endangered,A2cd+3cd; C1,3.1,Decreasing,Global
45176532,3326,Bunolagus monticularis,ANIMALIA,CHORDATA,LAGOMORPHA,MAMMALIA,LEPORIDAE,Bunolagus,monticularis,,,,"(Thomas, 1903)",Critically Endangered,C2a(i),3.1,Decreasing,Global
45176688,3833,Caprolagus hispidus,ANIMALIA,CHORDATA,LAGOMORPHA,MAMMALIA,LEPORIDAE,Caprolagus,hispidus,,,,"(Pearson, 1839)",Endangered,"B2ab(ii,iii,v)",3.1,Decreasing,Global
45176906,11790,Lepus flavigularis,ANIMALIA,CHORDATA,LAGOMORPHA,MAMMALIA,LEPORIDAE,Lepus,flavigularis,,,,"Wagner, 1844",Endangered,A2bcd; B1ab(iii)c(iv)+2ab(iii)c(iv),3.1,Decreasing,Global
45177783,11793,Lepus hainanus,ANIMALIA,CHORDATA,LAGOMORPHA,MAMMALIA,LEPORIDAE,Lepus,hainanus,,,,"Swinhoe, 1870",Endangered,B1ab(iii),3.1,Decreasing,Global
45178669,15046,Ochotona koslowi,ANIMALIA,CHORDATA,LAGOMORPHA,MAMMALIA,OCHOTONIDAE,Ochotona,koslowi,,,,"(Büchner, 1894)",Endangered,A2c,3.1,Decreasing,Global
45179204,15050,Ochotona iliensis,ANIMALIA,CHORDATA,LAGOMORPHA,MAMMALIA,OCHOTONIDAE,Ochotona,iliensis,,,,"Li &amp; Ma, 1986",Endangered,A2abc,3.1,Decreasing,Global
45180151,16559,Pentalagus furnessi,ANIMALIA,CHORDATA,LAGOMORPHA,MAMMALIA,LEPORIDAE,Pentalagus,furnessi,,,,"(Stone, 1900)",Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,Decreasing,Global
45180356,19742,Romerolagus diazi,ANIMALIA,CHORDATA,LAGOMORPHA,MAMMALIA,LEPORIDAE,Romerolagus,diazi,,,,"(Ferrari-Pérez, 1893)",Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
45180643,21206,Sylvilagus graysoni,ANIMALIA,CHORDATA,LAGOMORPHA,MAMMALIA,LEPORIDAE,Sylvilagus,graysoni,,,,"(J.A. Allen, 1877)",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
45181807,40800,Ochotona hoffmanni,ANIMALIA,CHORDATA,LAGOMORPHA,MAMMALIA,OCHOTONIDAE,Ochotona,hoffmanni,,,,"Formozov, Yakhontov &amp; Dmitriev, 1996",Endangered,"B2ab(ii,iii,v)",3.1,Unknown,Global
45181925,41209,Nesolagus timminsi,ANIMALIA,CHORDATA,LAGOMORPHA,MAMMALIA,LEPORIDAE,Nesolagus,timminsi,,,,"Averianov, Abramov &amp; Tikhonov, 2000",Endangered,A2d+3d+4d,3.1,Decreasing,Global
45191186,87491102,Sylvilagus brasiliensis,ANIMALIA,CHORDATA,LAGOMORPHA,MAMMALIA,LEPORIDAE,Sylvilagus,brasiliensis,,,,"(Linnaeus, 1758)",Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global
45194521,41986,Ochotona argentata,ANIMALIA,CHORDATA,LAGOMORPHA,MAMMALIA,OCHOTONIDAE,Ochotona,argentata,,,,"Howell, 1928",Endangered,B1ab(iii),3.1,Decreasing,Global
45196929,4806,Chrotogale owstoni,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,VIVERRIDAE,Chrotogale,owstoni,,,,"Thomas, 1912",Endangered,A2bcd+3bcd+4cd,3.1,Decreasing,Global
45197343,6082,Cynogale bennettii,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,VIVERRIDAE,Cynogale,bennettii,,,,"Gray, 1837",Endangered,C1,3.1,Decreasing,Global
45198057,8834,Galidictis grandidieri,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,EUPLERIDAE,Galidictis,grandidieri,,,,"Wozencraft, 1986",Endangered,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global
45199541,13110,Melogale everetti,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,MUSTELIDAE,Melogale,everetti,,,,"(Thomas, 1895)",Endangered,"B1ab(ii,iii,v)",3.1,Decreasing,Global
45199764,13923,Mungotictis decemlineata,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,EUPLERIDAE,Mungotictis,decemlineata,,,,"(A. Grandidier, 1867)",Endangered,A3cde+4cde,3.1,Decreasing,Global
45199861,14018,Mustela lutreola,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,MUSTELIDAE,Mustela,lutreola,,,,"(Linnaeus, 1761)",Critically Endangered,A3ce,3.1,Decreasing,Global
45200314,14020,Mustela nigripes,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,MUSTELIDAE,Mustela,nigripes,,,,"(Audubon &amp; Bachman, 1851)",Endangered,C1+2a(i); D,3.1,Decreasing,Global
45201913,18267,Procyon pygmaeus,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,PROCYONIDAE,Procyon,pygmaeus,,,,"Merriam, 1901",Critically Endangered,C2a(ii),3.1,Decreasing,Global
45202281,23036,Viverra civettina,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,VIVERRIDAE,Viverra,civettina,,,,"Blyth, 1862",Critically Endangered,C2a(i),3.1,Decreasing,Global
45204313,39547,Eupleres major,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,EUPLERIDAE,Eupleres,major,,,,"Lavauden, 1929",Endangered,A2cde+3cde+4cde,3.1,Decreasing,Global
45204492,40784,Neogale macrodon,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,MUSTELIDAE,Neogale,macrodon,,,,"(Prentis, 1903)",Extinct,,3.1,,Global
45220097,41707,Viverra megaspila,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,VIVERRIDAE,Viverra,megaspila,,,,"Blyth, 1862",Endangered,A2cd+3cd+4cd,3.1,Decreasing,Global
45221489,136456,Cryptoprocta spelea,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,EUPLERIDAE,Cryptoprocta,spelea,,,,"Grandidier, 1902",Extinct,,3.1,,Global
45223722,2057,Arctocephalus galapagoensis,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,OTARIIDAE,Arctocephalus,galapagoensis,,,,"Heller, 1904",Endangered,A2ab,3.1,Decreasing,Global
45228171,13655,Neomonachus tropicalis,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,PHOCIDAE,Neomonachus,tropicalis,,,,"(Gray, 1850)",Extinct,,3.1,,Global
45228341,14549,Neophoca cinerea,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,OTARIIDAE,Neophoca,cinerea,,,,"(Péron, 1816)",Endangered,A2bd,3.1,Decreasing,Global
45230540,41668,Zalophus wollebaeki,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,OTARIIDAE,Zalophus,wollebaeki,,,,"Sivertsen, 1953",Endangered,A2ab,3.1,Decreasing,Global
45230700,41669,Pusa caspica,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,PHOCIDAE,Pusa,caspica,,,,"(Gmelin, 1788)",Endangered,A2b,3.1,Unknown,Global
45818198,7140,Elephas maximus,ANIMALIA,CHORDATA,PROBOSCIDEA,MAMMALIA,ELEPHANTIDAE,Elephas,maximus,,,,"Linnaeus, 1758",Endangered,A2c,3.1,Decreasing,Global
46251651,46251646,Microcebus marohita,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CHEIROGALEIDAE,Microcebus,marohita,,,,"Rasoloarison, Weisrock, Yoder, Rakotondravony &amp; Kappeler, 2013",Critically Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
46363360,2890,Bos sauveli,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Bos,sauveli,,,,"Urbain, 1937",Critically Endangered,A2d; C1+2a(i); D,3.1,Decreasing,Global
46364222,3126,Bubalus depressicornis,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Bubalus,depressicornis,,,,"(C.H. Smith, 1827)",Endangered,C1+2a(i),3.1,Decreasing,Global
46364433,3128,Bubalus quarlesi,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Bubalus,quarlesi,,,,"(Ouwens, 1910)",Endangered,C1+2a(i),3.1,Decreasing,Global
46364616,3129,Bubalus arnee,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Bubalus,arnee,,,,"(Kerr, 1792)",Endangered,A2de+3de; C1,3.1,Decreasing,Global
47993010,47992992,Lophuromys pseudosikapusi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Lophuromys,pseudosikapusi,,,,"Lavrenchenko, W. Verheyen, E. Verheyen, Hulsemans &amp; Leirs, 2007",Endangered,"B1ab(i,iii)",3.1,Unknown,Global
48008228,48008221,Otomys cheesmani,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Otomys,cheesmani,,,,"Taylor, Lavrenchenko, Carleton, Verheyen, Bennett, Oosthuizen &amp; Maree, 2011",Critically Endangered,"B2ab(i,ii,iii)",3.1,Unknown,Global
50043570,12561,Macaca sylvanus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Macaca,sylvanus,,,,"(Linnaeus, 1758)",Endangered,A2bcd,3.1,Decreasing,Global & Mediterranean
50180603,512,Addax nasomaculatus,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Addax,nasomaculatus,,,,"(de Blainville, 1816)",Critically Endangered,A2cd; C2a(ii); D,3.1,Decreasing,Global
50182687,4140,Cephalophus jentinki,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Cephalophus,jentinki,,,,"Thomas, 1892",Endangered,C1,3.1,Decreasing,Global
50184413,4151,Cephalophus spadix,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Cephalophus,spadix,,,,"True, 1890",Endangered,C2a(i),3.1,Decreasing,Global
50185297,6234,Beatragus hunteri,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Beatragus,hunteri,,,,"(P.L. Sclater, 1889)",Critically Endangered,A2acd,3.1,Decreasing,Global
50186128,8968,Nanger dama,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Nanger,dama,,,,"(Pallas, 1766)",Critically Endangered,C2a(i),3.1,Decreasing,Global
50186574,8989,Gazella gazella,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Gazella,gazella,,,,"(Pallas, 1766)",Endangered,A2acd,3.1,Decreasing,Global
50186909,8972,Gazella leptoceros,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Gazella,leptoceros,,,,"(F. Cuvier, 1842)",Endangered,C2a(i),3.1,Decreasing,Global
50187314,8975,Gazella spekei,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Gazella,spekei,,,,"Blyth, 1863",Endangered,A2cd,3.1,Decreasing,Global
50187890,8980,Gazella saudiya,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Gazella,saudiya,,,,"Carruthers &amp; Schwarz, 1935",Extinct,,3.1,,Global
50188129,8987,Gazella bilkis,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Gazella,bilkis,,,,"Groves &amp; Lay, 1985",Extinct,,3.1,,Global
50188182,8991,Eudorcas tilonura,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Eudorcas,tilonura,,,,"(Heuglin, 1869)",Endangered,C1,3.1,Decreasing,Global
50188573,10168,Hippotragus leucophaeus,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Hippotragus,leucophaeus,,,,"(Pallas, 1766)",Extinct,,3.1,,Global
50189177,11034,Kobus megaceros,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Kobus,megaceros,,,,"(Fitzinger, 1855)",Endangered,A2acd,3.1,Decreasing,Global
50191877,15571,Oryx beisa,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Oryx,beisa,,,,"(Rüppell, 1835)",Endangered,A2bd,3.1,Decreasing,Global
50192807,18230,Procapra przewalskii,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Procapra,przewalskii,,,,"(Büchner, 1891)",Endangered,"B2ab(ii,iii)",3.1,Increasing,Global
50193881,19391,Redunca fulvorufula,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Redunca,fulvorufula,,,,"(Afzelius, 1815)",Endangered,A2ad,3.1,Decreasing,Global
50197851,63543,Camelus ferus,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,CAMELIDAE,Camelus,ferus,,,,"Przewalski, 1878",Endangered,C1,3.1,Decreasing,Global
50358152,10831,Inia geoffrensis,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,INIIDAE,Inia,geoffrensis,,,,"(Blainville, 1817)",Endangered,A2acd+3cd+4acd,3.1,Decreasing,Global
50362206,12119,Lipotes vexillifer,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,LIPOTIDAE,Lipotes,vexillifer,,,,"Miller, 1918",Critically Endangered,"C2a(i,ii); D",3.1,Decreasing,Global
50380694,41711,Eubalaena japonica,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BALAENIDAE,Eubalaena,japonica,,,,"(Lacépède, 1818)",Endangered,D,3.1,Unknown,Global
50381766,41754,Neophocaena asiaeorientalis,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,PHOCOENIDAE,Neophocaena,asiaeorientalis,,,,"(Pilleri &amp; Gihr, 1972)",Endangered,A2bcde+3bcde+4bcde,3.1,Decreasing,Global
50383346,41756,Platanista gangetica,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,PLATANISTIDAE,Platanista,gangetica,,,,"(Lebeck, 1801)",Endangered,A2abcde+3bcde+4abcde,3.1,Decreasing,Global
50383813,41759,Mesoplodon perrini,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,ZIPHIIDAE,Mesoplodon,perrini,,,,"Dalebout, Mead, Baker, Baker &amp; van Helden, 2002",Endangered,C2a(ii),3.1,Decreasing,Global
50386457,190871,Sotalia fluviatilis,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,DELPHINIDAE,Sotalia,fluviatilis,,,,"(Gervais &amp; Deville in Gervais, 1853)",Endangered,A4b,3.1,Decreasing,Global
50662095,18148,Prionailurus planiceps,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,FELIDAE,Prionailurus,planiceps,,,,"(Vigors &amp; Horsfield, 1827)",Endangered,C1,3.1,Decreasing,Global
50737640,3127,Bubalus mindorensis,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Bubalus,mindorensis,,,,"Heude, 1888",Critically Endangered,C1+2a(ii),3.1,Decreasing,Global
51140517,15188,Okapia johnstoni,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,GIRAFFIDAE,Okapia,johnstoni,,,,"(P.L. Sclater, 1901)",Endangered,A2abcd+4abcd,3.1,Decreasing,Global
61977139,13895,Moschus chrysogaster,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,MOSCHIDAE,Moschus,chrysogaster,,,,"(Hodgson, 1839)",Endangered,A2cd,3.1,Decreasing,Global
61977357,13896,Moschus fuscus,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,MOSCHIDAE,Moschus,fuscus,,,,"Li, 1981",Endangered,A2cd,3.1,Decreasing,Global
61977764,13901,Moschus leucogaster,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,MOSCHIDAE,Moschus,leucogaster,,,,"Hodgson, 1839",Endangered,A2d,3.1,Decreasing,Global
