internalTaxonId,scientificName,name,language,main
16573,Perameles fasciata,Western Barred Bandicoot,English,false
16573,Perameles fasciata,Péramèle à bandes,French,false
16573,Perameles fasciata,Liverpool Plains striped bandicoot,English,true
136504,Pteropus aruensis,Aru Flying Fox,English,true
21982,Tomopeas ravus,Blunt-eared Bat,English,true
10966,Kerivoula africana,Tanzanian Woolly Bat,English,true
19549,Rhinolophus maclaudi,Maclauds Jufeisennase,German,false
19549,Rhinolophus maclaudi,Rhinolophe de Maclaud,French,false
19549,Rhinolophus maclaudi,Maclaud's Horseshoe Bat,English,true
136534,Styloctenium mindorensis,Mindoro Stripe-faced Fruit Bat,English,true
136531,Pteropus ualanus,Kosrae Fruit Bat,English,false
136531,Pteropus ualanus,Ualan Fruit Bat,English,false
136531,Pteropus ualanus,Roussette Des Îles Kosrae,French,false
136531,Pteropus ualanus,Kosrae Flying Fox,English,true
19542,Rhinolophus guineensis,Guinea-Hufeisennase,German,false
19542,Rhinolophus guineensis,Rhinolophe de Guinée,French,false
19542,Rhinolophus guineensis,Guinean Horseshoe Bat,English,true
4321,Mops tomensis,São-Tomé-Bulldoggfledermaus,German,false
4321,Mops tomensis,Tadaride de São Tomé,French,false
4321,Mops tomensis,São Tomé Free-tailed Bat,English,true
19533,Rhinolophus cognatus,Andaman Horseshoe Bat,English,true
136519,Notopteris neocaledonicus,Roussette À Queue,French,false
136519,Notopteris neocaledonicus,New Caledonia Blossom Bat,English,true
4420,Chalinolobus neocaledonicus,Chalinolobe Néo-calédonien,French,false
4420,Chalinolobus neocaledonicus,Neukaledonien-Lappenfledermaus,German,false
4420,Chalinolobus neocaledonicus,New Caledonia Wattled Bat,English,true
136420,Saccopteryx antioquensis,Antioquian Sac-winged Bat,English,true
4425,Chalinolobus tuberculatus,Long-tailed Wattled Bat,English,false
4425,Chalinolobus tuberculatus,Langschwanz-Lappenfledermaus,German,false
4425,Chalinolobus tuberculatus,Neuseeland-Lappenfledermaus,German,false
4425,Chalinolobus tuberculatus,Pekapeka,Maori,false
4425,Chalinolobus tuberculatus,New Zealand Long-tailed Bat,English,true
139,Acerodon jubatus,Golden-crowned Flying Fox,English,false
139,Acerodon jubatus,Goldkronenflughund,German,false
139,Acerodon jubatus,Goldkronen-Flughund,German,false
139,Acerodon jubatus,Zorro Volador Filipino,Spanish; Castilian,false
139,Acerodon jubatus,Golden-capped Fruit Bat,English,true
19680,Rhogeessa genowaysi,Genoways's Yellow Bat,English,true
19562,Rhinolophus rex,Guizhou Jutoufu,Chinese,false
19562,Rhinolophus rex,King Horseshoe Bat,English,true
136587,Pteralopex flanneryi,Greater Monkey-faced Bat,English,true
14953,Nyctimene rabori,Philippine Tube-nosed Fruit Bat,English,true
15006,Nyctophilus howensis,Lord Howe Long-eared Bat,English,true
4320,Mops solomonis,Solomons Mastiff Bat,English,false
4320,Mops solomonis,Salomonen-Bulldoggfledermaus,German,false
4320,Mops solomonis,Solomons Free-tailed Bat,English,true
6773,Dobsonia chapmani,Philippine Bare-backed Fruit Bat,English,false
6773,Dobsonia chapmani,Negros Naked-backed Fruit Bat,English,true
4665,Chiroderma improvisum,Guadeloupe Big-eyed Bat,English,false
4665,Chiroderma improvisum,Guadeloupe-Großaugenfledermaus,German,false
4665,Chiroderma improvisum,Guadeloupean Big-eyed Bat,English,true
136685,Pteropus rennelli,Rennell Flying Fox,English,true
12264,Lonchophylla dekeyseri,Dekeyser's Nectar Bat,English,true
12263,Lonchophylla bokermanni,Bokermann's Nectar Bat,English,true
12271,Lonchorhina fernandezi,Fernandez's Sword-nosed Bat,English,true
136807,Nyctophilus nebulosus,New Caledonia Long-eared Bat,English,true
136824,Natalus jamaicensis,Jamaican Greater Funnel-eared Bat,English,true
14097,Myonycteris brachycephala,Sao Tomé Collared Fruit Bat,English,true
20958,Sturnira nana,Lesser Yellow-shouldered Bat,English,true
14143,Myotis atacamensis,Atacaman Myotis,English,false
14143,Myotis atacamensis,Atacama Myotis,English,true
14172,Myotis leibii,Eastern Small-footed Myotis,English,false
14159,Myotis findleyi,Findley's Myotis,English,true
40036,Tadarida latouchei,La Touche's Free-tailed Bat,English,true
14189,Myotis peninsularis,Peninsular Myotis,English,true
29485,Murina ryukyuana,Ryukyu Tube-nosed Bat,English,true
14191,Myotis planiceps,Flat-headed Myotis,English,true
44784,Rhinolophus ruwenzorii,Rhinolophe du Rwenzori,French,false
44784,Rhinolophus ruwenzorii,Ruwenozori-Hufetsennase,German,false
44784,Rhinolophus ruwenzorii,Ruwenzori Horseshoe Bat,English,true
44786,Rhinolophus ziama,Rhinolophe de Ziama,French,false
44786,Rhinolophus ziama,Ziama Hufeisennase,German,false
44786,Rhinolophus ziama,Ziama Horseshoe Bat,English,true
14260,Mystacina robusta,Pekapeka,Maori,false
14260,Mystacina robusta,New Zealand Greater Short-tailed Bat,English,true
18655,Mirimiri acrodonta,Fijian Monkey-faced Bat,English,true
18656,Pteralopex anceps,Bougainville Monkey-faced Bat,English,true
18657,Pteralopex atrata,Cusp-toothed Flying Fox,English,false
18657,Pteralopex atrata,Cusp-toothed Fruit Bat,English,false
18657,Pteralopex atrata,Cusp-toothed Monkey-faced Bat,English,false
18657,Pteralopex atrata,Guadalcanal Monkey-faced Bat,English,true
18718,Pteropus brunneus,Dusky Flying Fox,English,false
18718,Pteropus brunneus,Zorro Volador De Las Islas Percy,Spanish; Castilian,false
18718,Pteropus brunneus,Percy Island Flying Fox,English,true
18714,Pteropus aldabrensis,Aldabra Flying Fox,English,false
18714,Pteropus aldabrensis,Zorro Volador De Aldabra,Spanish; Castilian,false
18714,Pteropus aldabrensis,Aldabra Flying-fox,English,true
18723,Pteropus faunulus,Nicobar Flying Fox,English,true
18724,Pteropus fundatus,Zorro Volador De Las Islas Banks,Spanish; Castilian,false
18724,Pteropus fundatus,Banks Flying Fox,English,true
18721,Pteropus conspicillatus,Spectacled Flying-fox,English,false
18721,Pteropus conspicillatus,Zorro Volador De Anteojos,Spanish; Castilian,false
18721,Pteropus conspicillatus,Spectacled Flying Fox,English,true
18728,Pteropus howensis,Zorro Volador de Lord Howe,Spanish; Castilian,false
18728,Pteropus howensis,Ontong Java Flying Fox,English,true
85043053,Pteropus pelagicus,Caroline Islands Flying Fox,English,false
85043053,Pteropus pelagicus,Chuuk Fruit Bat,English,false
85043053,Pteropus pelagicus,Mortlock Islands Flying Fox,English,false
85043053,Pteropus pelagicus,Ruck Flying Fox,English,false
85043053,Pteropus pelagicus,Truk Flying Fox,English,false
85043053,Pteropus pelagicus,Roussette Des Îles Chuuk,French,false
85043053,Pteropus pelagicus,Chuuk Flying Fox,English,true
18739,Pteropus melanopogon,Zorro Volador De Barba Negra,Spanish; Castilian,false
18739,Pteropus melanopogon,Black-bearded Flying Fox,English,true
188566753,Pteropus mariannus,Marianas Flying Fox,English,false
188566753,Pteropus mariannus,Pagan Island Fruit Bat,English,false
188566753,Pteropus mariannus,Fanihi,Chamorro,false
188566753,Pteropus mariannus,Roussette des Îles Marianes,French,false
188566753,Pteropus mariannus,Mariana Fruit Bat,English,true
18744,Pteropus nitendiensis,Zorro Volador De La Isla Ndeni,Spanish; Castilian,false
18744,Pteropus nitendiensis,Temotu Flying Fox,English,true
18741,Pteropus molossinus,Caroline Flying Fox,English,false
18741,Pteropus molossinus,Pohnpei Flying-fox,English,false
18741,Pteropus molossinus,Pohnpei Fruit Bat,English,false
18741,Pteropus molossinus,Renard Volant De Ponape,French,false
18741,Pteropus molossinus,Pohnpei Flying Fox,English,true
71733227,Mormopterus acetabulosus,Mauritian Free-tailed Bat,English,true
18752,Pteropus pselaphon,Bonin Fruit Bat,English,false
18752,Pteropus pselaphon,Renard volant des Îles Bonin ,French,false
18752,Pteropus pselaphon,Roussette des Îles Bonin ,French,false
18752,Pteropus pselaphon,Zorro Volador De Las Isla Bonin,Spanish; Castilian,false
18752,Pteropus pselaphon,Bonin Flying Fox,English,true
18749,Pteropus pilosus,Palau Flying-fox,English,false
18749,Pteropus pilosus,Palau Fruit Bat,English,false
18749,Pteropus pilosus,Zorro Volador De Las Islas Palau,Spanish; Castilian,false
18749,Pteropus pilosus,Large Palau Flying Fox,English,true
18755,Pteropus rodricensis,Golden Bat of Rodrigues,English,false
18755,Pteropus rodricensis,Rodrigues Fruit Bat,English,false
18755,Pteropus rodricensis,Chauve-Souris de Rodrigues ,French,false
18755,Pteropus rodricensis,Zorro Volador De La Isla Rodrígues,Spanish; Castilian,false
18755,Pteropus rodricensis,Rodrigues Flying Fox,English,true
18761,Pteropus subniger,Dark Flying Fox,English,false
18761,Pteropus subniger,Zorro Volador Oscuro De Mauricio,Spanish; Castilian,false
18761,Pteropus subniger,Lesser Mascarene Flying-fox,English,true
18763,Pteropus tokudae,Guam Fruit Bat,English,false
18763,Pteropus tokudae,Zorro Volador De Tokuda,Spanish; Castilian,false
18763,Pteropus tokudae,Guam Flying Fox,English,true
18765,Pteropus tuberculatus,Zorro Volador De La Isla Jawi,Spanish; Castilian,false
18765,Pteropus tuberculatus,Vanikoro Flying Fox,English,true
18766,Pteropus vampyrus,Large Flying Fox,English,false
18766,Pteropus vampyrus,Malayan Flying Fox,English,false
18766,Pteropus vampyrus,Bayakan,Philippine (Other),false
18766,Pteropus vampyrus,Bengkawat (Kalimantan),Indonesian,false
18766,Pteropus vampyrus,Dơi ngựa lớn,Vietnamese,false
18766,Pteropus vampyrus,Dơi quạ,Vietnamese,false
18766,Pteropus vampyrus,Kabog (Visayan),Philippine (Other),false
18766,Pteropus vampyrus,Kalong,Indonesian,false
18766,Pteropus vampyrus,Kang Kao Mae Kai,Thai,false
18766,Pteropus vampyrus,Keluang Besar,Malay,false
18766,Pteropus vampyrus,Khangkao Maekai Pafon (ค้างคาวแม่ไก่ป่าฝน),Thai,false
18766,Pteropus vampyrus,Paing,Indonesian,false
18766,Pteropus vampyrus,Paniki (Filipino/Tagalog),Philippine (Other),false
18766,Pteropus vampyrus,Zorro Volador De Cuello Rojo,Spanish; Castilian,false
18766,Pteropus vampyrus,Large Flying-fox,English,true
10141,Hipposideros lamottei,Lamottes Rundblattnase,German,false
10141,Hipposideros lamottei,Nimba Rundblattnase,German,false
10141,Hipposideros lamottei,Phyllorhine de Lamotte,French,false
10141,Hipposideros lamottei,Lamotte's Roundleaf Bat,English,true
10138,Hipposideros hypophyllus,Leafletted Leaf-nosed Bat,English,false
10138,Hipposideros hypophyllus,Kolar Leaf-nosed Bat,English,true
10127,Hipposideros demissus,Makira Horseshoe Bat,English,false
10127,Hipposideros demissus,Makira Leaf-nosed Bat,English,true
10125,Hipposideros curtus,Kurzschwanz-Rundblattnase,German,false
10125,Hipposideros curtus,Phyllorhine à queue courte,French,false
10125,Hipposideros curtus,Short-tailed Roundleaf Bat,English,true
13948,Murina tenebrosa,Tsushima Tube-nosed Bat,English,false
13948,Murina tenebrosa,Gloomy Tube-nosed Bat,English,true
10123,Hipposideros coxi,Cox's Roundleaf Bat,English,false
10123,Hipposideros coxi,Cox's Leaf-nosed Bat,English,true
10161,Hipposideros sorenseni,Sorensen's Leaf-nosed Bat,English,true
80224148,Hipposideros turpis,Lesser Great Leaf-nosed Bat,English,false
80224148,Hipposideros turpis,Lesser Roundleaf Bat,English,false
80224148,Hipposideros turpis,Lesser Leaf-nosed Bat,English,true
13570,Miniopterus robustior,Minioptère Des Iles Loyauté,French,false
13570,Miniopterus robustior,Loyalty Bent-winged Bat,English,true
11374,Latidens salimalii,Salim Ali's Fruit Bat,English,true
13638,Cabreramops aequatorianus,Equatorial Dog-faced Bat,English,true
21456,Taphozous hildegardeae,Hildegardes Grabfledermaus,German,false
21456,Taphozous hildegardeae,Taphien de Hildegarde,French,false
21456,Taphozous hildegardeae,Hildegarde's Tomb Bat,English,true
7929,Eptesicus guadeloupensis,Guadeloupean Big Brown Bat,English,false
7929,Eptesicus guadeloupensis,Guadeloupe Big Brown Bat,English,true
17365,Pipistrellus sturdeei,Sturdee's Pipistrelle,English,false
17365,Pipistrellus sturdeei,Ogasawara Abura Koumori,Japanese,false
17365,Pipistrellus sturdeei,Bonin Pipistrelle,English,true
11697,Leptonycteris nivalis,Mexican Long-nosed Bat,English,false
11697,Leptonycteris nivalis,Greater Long-nosed Bat,English,true
17173,Phyllonycteris aphylla,Jamaican Flower Bat,English,true
7669,Emballonura semicaudata,Polynesian Sheath-tailed Bat,English,false
7669,Emballonura semicaudata,Pacific Sheath-tailed Bat,English,true
3794,Capra caucasica,Tur,English,false
3794,Capra caucasica,West Caucasian Tur,English,false
3794,Capra caucasica,Tur occidental,Spanish; Castilian,false
3794,Capra caucasica,Westkaukasischer Steinbock,German,false
3794,Capra caucasica,Западнокавказский тур,Russian,false
3794,Capra caucasica,Кубанский тур,Russian,false
3794,Capra caucasica,Western Tur,English,true
44703,Muntiacus vuquangensis,Giant Muntjac,English,false
44703,Muntiacus vuquangensis,Indochinese Muntjak,Dutch; Flemish,false
44703,Muntiacus vuquangensis,Jattemuntjak,Swedish,false
44703,Muntiacus vuquangensis,Kaempemuntjak,Danish,false
44703,Muntiacus vuquangensis,Muntjac geant,French,false
44703,Muntiacus vuquangensis,Muntjac géant,French,false
44703,Muntiacus vuquangensis,Muntjac Gigante,Spanish; Castilian,false
44703,Muntiacus vuquangensis,Riesenmuntjak,German,false
44703,Muntiacus vuquangensis,Large-antlered Muntjac,English,true
2446,Axis calamianensis,Calamian Hog Deer,English,false
2446,Axis calamianensis,Philippine Deer,English,false
2446,Axis calamianensis,Calamian-Hirsch,German,false
2446,Axis calamianensis,Calamian-Schweinshirsch,German,false
2446,Axis calamianensis,Cerf-cochon Calamien,French,false
2446,Axis calamianensis,Ciervo de los Calamianes,Spanish; Castilian,false
2446,Axis calamianensis,Ciervo Porquerizo de los Calamianes,Spanish; Castilian,false
2446,Axis calamianensis,Calamian Deer,English,true
41784,Axis porcinus,Indian Hog Deer,English,false
41784,Axis porcinus,Indochina Hog Deer,English,false
41784,Axis porcinus,Indochinese Hog Deer,English,false
41784,Axis porcinus,Thai Hog Deer,English,false
41784,Axis porcinus,Cerf-cochon,French,false
41784,Axis porcinus,Cerf-cochon d'Indochine,French,false
41784,Axis porcinus,Cerf des Marais,French,false
41784,Axis porcinus,Ciervo Porquerizo de Indochina,Spanish; Castilian,false
41784,Axis porcinus,Indischer Schweinshirsch,German,false
41784,Axis porcinus,Schweinshirsch,German,false
41784,Axis porcinus,Hog Deer,English,true
10054,Hippocamelus bisulcus,Chilean Guemal,English,false
10054,Hippocamelus bisulcus,Chilean Huemul,English,false
10054,Hippocamelus bisulcus,South Andean Deer,English,false
10054,Hippocamelus bisulcus,South Andean Huemul,English,false
10054,Hippocamelus bisulcus,Cerf des Andes Méridionales,French,false
10054,Hippocamelus bisulcus,Ciervo Andino Meridional,Spanish; Castilian,false
10054,Hippocamelus bisulcus,Gabelhirsch,German,false
10054,Hippocamelus bisulcus,Huemul,Spanish; Castilian,false
10054,Hippocamelus bisulcus,Huémul des Andes Méridionales,French,false
10054,Hippocamelus bisulcus,Huemul Patagónico,Spanish; Castilian,false
10054,Hippocamelus bisulcus,Trughirsch,German,false
10054,Hippocamelus bisulcus,Patagonian Huemul,English,true
7121,Elaphurus davidianus,Pere David's Deer,English,false
7121,Elaphurus davidianus,Milu,Chinese,false
7121,Elaphurus davidianus,Père David's Deer,English,true
4265,Rucervus eldii,Brow-antlered Deer,English,false
4265,Rucervus eldii,Thamin,English,false
4265,Rucervus eldii,Cerf d'Eld,French,false
4265,Rucervus eldii,Ciervo de Eld,Spanish; Castilian,false
4265,Rucervus eldii,Sangai,Indo-European (Other),false
4265,Rucervus eldii,Eld's Deer,English,true
4273,Rusa alfredi,Prince Alfred’s Spotted Deer,English,false
4273,Rusa alfredi,Visayan Spotted Deer,English,false
4273,Rusa alfredi,Prinz-Alfred-Hirsch,German,false
4273,Rusa alfredi,Philippine Spotted Deer,English,true
13703,Monodelphis unistriata,One-striped Opossum,English,false
13703,Monodelphis unistriata,One-striped Short-tailed Opossum,English,false
13703,Monodelphis unistriata,Opossum-musaraigne à une raie,French,false
13703,Monodelphis unistriata,Single-striped Opossum,English,true
41320,Cryptonanus ignitus,Red-bellied Gracile Mouse Opossum,English,false
41320,Cryptonanus ignitus,Red-bellied Gracile Opossum,English,false
41320,Cryptonanus ignitus,Comadrejita de Vientre Rojo,Spanish; Castilian,false
12820,Marmosops handleyi,Handley's Slender Mouse Opossum,English,false
12820,Marmosops handleyi,Opossum-souris De Handley,French,false
18,Abrocoma boliviensis,Boliviansche Chinchillaratte,German,false
18,Abrocoma boliviensis,Bolivian Chinchilla Rat,English,true
13216,Mesocapromys auritus,Eared Hutia,English,false
13216,Mesocapromys auritus,Jutía rata,Spanish; Castilian,false
13216,Mesocapromys auritus,Large-eared Hutia,English,true
9001,Geocapromys brownii,Brown's Hutia,English,false
9001,Geocapromys brownii,Indian Coney,English,false
9001,Geocapromys brownii,Jamaican Coney,English,false
9001,Geocapromys brownii,Jamaican Hutia,English,true
9003,Geocapromys thoracatus,Swan Island Hutia,English,false
9003,Geocapromys thoracatus,Little Swan Island Hutia,English,true
9004,Geocapromys columbianus,Cuban Coney,English,true
10860,Isolobodon portoricensis,Puerto Rican Hutia,English,true
10859,Isolobodon montanus,Montane Hutia,English,true
10034,Hexolobodon phenax,Imposter Hutia,English,true
17462,Plagiodontia ipnaeum,Samana Hutia,English,false
4651,Chinchilla chinchilla,Chinchilla à queue courte,French,false
4651,Chinchilla chinchilla,Chinchilla de Cola Corta,Spanish; Castilian,false
4651,Chinchilla chinchilla,Kurzschwanz-Chinchilla,German,false
4651,Chinchilla chinchilla,Short-tailed Chinchilla,English,true
5797,Ctenomys azarae,Azara's Tuco-tuco,English,true
5799,Ctenomys bonettoi,Bonetto's Tuco-tuco,English,true
5809,Ctenomys latro,Mottled Tuco-tuco,English,true
5817,Ctenomys occultus,Furtive Tuco-tuco,English,true
5826,Ctenomys sociabilis,Social Tuco-tuco,English,true
136289,Ctenomys pilarensis,Pilar Tuco-tuco,English,true
136464,Ctenomys flamarioni,Tuco-tuco of the Dunes,English,true
6287,Dasyprocta ruatanica,Roatan Island Agouti,English,false
6287,Dasyprocta ruatanica,Ruatan Island Agouti,English,false
6285,Dasyprocta mexicana,Mexican Agouti,English,true
20185,Sicista armenica,Armenian Birch Mouse,English,false
20185,Sicista armenica,Armyanskaya Myshovka,Russian,false
3121,Brotomys voratus,Dominikanische Stachelratte,German,false
3121,Brotomys voratus,Hispaniola-Stachelratte,German,false
3121,Brotomys voratus,Hispaniolan Edible Rat,English,true
10025,Heteropsomys insulans,Insular Cave Rat,English,false
2885,Boromys offella,Oriente-Höhlenratte,German,false
2885,Boromys offella,Oriente Cave Rat,English,true
2886,Boromys torrei,Torres Höhlenratte,German,false
2886,Boromys torrei,Torre’s Cave Rat,English,true
6978,Phyllomys brasiliensis,Red-nosed Tree Rat,English,false
6990,Phyllomys unicolor,Unicolored Tree Rat,English,true
136274,Phyllomys mantiqueirensis,Mantiqueira Atlantic Tree Rat,English,true
6664,Santamartamys rufodorsalis,Santa Marta Toro,English,false
6664,Santamartamys rufodorsalis,Red Crested Tree Rat,English,true
42591,Heterogeomys lanius,Big Pocket Gopher,English,true
23323,Zygogeomys trichopus,Michoacan Pocket Gopher,English,true
9056,Geomys tropicalis,Tropical Pocket Gopher,English,true
12077,Heteromys spectabilis,Jaliscan Spiny Pocket Mouse,English,true
6676,Dipodomys gravipes,San Quintin Kangaroo Rat,English,true
6439,Dendromus kahuziensis,Mount Kahuzi African Climbing Mouse,English,false
6439,Dendromus kahuziensis,Mt. Kahuzi Climbing Mouse,English,true
165925,Voalavo antsahabensis,Eastern Voalavo,English,true
7624,Eliurus penicillatus,White-tipped Tufted-tailed Rat,English,false
7624,Eliurus penicillatus,White-tipped Tuft-tailed Rat,English,true
136316,Eliurus petteri,Petter's Tuft-tailed Rat,English,true
10606,Hylopetes sipora,Sipora Flying Squirrel,English,true
18703,Pteromyscus pulverulentus,Smoky Flying Squirrel,English,true
21378,Tamiasciurus mearnsi,Mearns's Squirrel,English,true
1149,Ammospermophilus nelsoni,San Joaquin Antelope Ground Squirrel,English,false
1149,Ammospermophilus nelsoni,San Joaquin Antelope Squirrel,English,false
1149,Ammospermophilus nelsoni,Nelson-Antilopenziesel,German,false
1149,Ammospermophilus nelsoni,Nelson's Antelope Squirrel,English,true
8269,Eupetaurus cinereus,Woolly Flying Squirrel,English,true
12832,Marmota sibirica,Siberian Marmot,English,false
12832,Marmota sibirica,Tarbagan Marmot,English,false
12832,Marmota sibirica,Mongol Tarvaga,Mongolian,false
12832,Marmota sibirica,Surok Mongol'Skii,Russian,false
12832,Marmota sibirica,Tarbagan,Russian,false
12832,Marmota sibirica,Mongolian Marmot,English,true
12828,Marmota vancouverensis,Vancouver Island Marmot,English,true
6090,Cynomys parvidens,Utah Prairie Dog,English,true
20489,Xerospermophilus perotensis,Perote Ground Squirrel,English,true
21355,Neotamias palmeri,Palmer's Chipmunk,English,true
41313,Nesophontes edithae,Edith's Nesophont,English,false
41313,Nesophontes edithae,Puerto Rican Nesophontes,English,false
41313,Nesophontes edithae,Edith's Island-shrew,English,true
14676,Nesophontes zamicrus,Haitian Nesophontes,English,true
14673,Nesophontes micrus,Western Cuban Nesophontes,English,true
14674,Nesophontes paramicrus,St. Michel Nesophontes,English,true
14672,Nesophontes hypomicrus,Atalaye Nesophontes,English,true
4648,Chimarrogale phaeura,Borneo Water Shrew,English,false
4648,Chimarrogale phaeura,Sunda Water Shrew,English,false
4648,Chimarrogale phaeura,Borneo-Biberspitzmaus,German,false
4648,Chimarrogale phaeura,Borneo-Wasserspitzmaus,German,false
4648,Chimarrogale phaeura,Bornean Water Shrew,English,true
136299,Cryptotis merus,Darien Small Eared Shrew,English,true
136389,Cryptotis nelsoni,Nelson's Small Eared Shrew,English,true
5763,Cryptotis endersi,Enders' Small-eared Shrew,English,false
5763,Cryptotis endersi,Enders's Small-eared Shrew,English,false
5763,Cryptotis endersi,Ender's Small-eared Shrew,English,true
14111,Myosorex blarina,Montane Mouse Shrew,English,true
14108,Myosorex longicaudatus,Long-tailed Mouse Shrew,English,false
14108,Myosorex longicaudatus,Long-tailed Forest Shrew,English,true
110662121,Myosorex tenuis,Thin Mouse Shrew,English,true
45047,Myosorex kihaulei,Kihaule's Mouse Shrew,English,true
21148,Suncus zeylanicus,Ceylon Jungle Shrew,English,false
21148,Suncus zeylanicus,Jungle Shrew,English,false
21148,Suncus zeylanicus,Kanu-miya,Sinhala; Sinhalese,false
21148,Suncus zeylanicus,Mungi’ Elli,Tamil,false
21148,Suncus zeylanicus,Sri Lankan Shrew,English,true
136224,Suncus aequatorius,Taita Dwarf Shrew,English,true
21143,Suncus fellowesgordoni,Sri Lanka Shrew,English,false
21143,Suncus fellowesgordoni,Mungi’elli-kutti,Tamil,false
21143,Suncus fellowesgordoni,Podi Hik-miya,Sinhala; Sinhalese,false
21143,Suncus fellowesgordoni,Podi Kunu-miya,Sinhala; Sinhalese,false
21143,Suncus fellowesgordoni,Sinna Mungi’elli,Tamil,false
21143,Suncus fellowesgordoni,Sundelli,Tamil,false
21143,Suncus fellowesgordoni,Ceylon Pygmy Shrew,English,true
8553,Feroculus feroculus,Kelaart's Long-clawed Shrew,English,true
5609,Crocidura negrina,Negros Shrew,English,true
5608,Crocidura miya,Sri Lankan Long-tailed Shrew,English,true
5636,Crocidura picea,Assumbo Shrew,English,false
5636,Crocidura picea,Pitch Shrew,English,false
5636,Crocidura picea,Crocidure d'Assumbo,French,false
5636,Crocidura picea,Kamerun-Spitzmaus,German,false
5636,Crocidura picea,Cameroon Shrew,English,true
136596,Crocidura hikmiya,Sinharaja White-toothed Shrew,English,true
41360,Crocidura tarella,Tarella Shrew,English,false
41360,Crocidura tarella,Ugandan Shrew,English,true
20391,Sorex pribilofensis,Pribilof Island Shrew,English,true
20395,Sorex stizodon,San Cristobal Shrew,English,true
20394,Sorex sclateri,Sclater's Shrew,English,true
20332,Solisorex pearsoni,Hik-miya,Sinhala; Sinhalese,false
20332,Solisorex pearsoni,Kanu-miya,Sinhala; Sinhalese,false
20332,Solisorex pearsoni,Mung’elli,Tamil,false
20332,Solisorex pearsoni,Pearson's Long-clawed Shrew,English,true
17829,Podogymnura aureospinula,Dinagat Moonrat,English,false
17829,Podogymnura aureospinula,Dinagat Gymnure,English,true
10588,Neohylomys hainanensis,Hainanxin Maowei,Chinese,false
10588,Neohylomys hainanensis,Hainan Gymnure,English,true
20322,Solenodon marcanoi,Marcano's Solenodon,English,true
20320,Atopogale cubana,Almiqui,Spanish; Castilian,false
20320,Atopogale cubana,Cuban Solenodon,English,true
15611,Casiomys rhabdops,Striped Rice Rat,English,true
15597,Mindomys hammondi,Hammond's Rice Rat,English,true
136657,Megaoryzomys curioi,Galapágos Giant Rat,English,true
136468,Microakodontomys transitorius,Transitional Colilargo,English,true
14486,Nelsonia goldmani,Nelson and Goodman's Wood Rat,English,false
14486,Nelsonia goldmani,Nelson and Coldman's Woodrat,English,true
22570,Tylomys bullaris,Chiapan Climbing Rat,English,true
22575,Tylomys tumbalensis,Tumbala Climbing Rat,English,false
22575,Tylomys tumbalensis,Tumbalá Climbing Rat,English,true
17225,Phyllotis definitus,Definitive Leaf-eared Mouse,English,true
13048,Melanomys zunigae,Zuniga's Dark Rice Rat,English,true
42635,Microtus umbrosus,Zempoaltepec Vole,English,true
13449,Microtus oaxacensis,Tarabundi Vole,English,true
12941,Megadontomys nelsoni,Nelson's Giant Deer Mouse,English,true
12942,Megadontomys thomasi,ratón gigante de Guerrero,Spanish; Castilian,false
12942,Megadontomys thomasi,Thomas's Giant Deer Mouse,English,true
12940,Megadontomys cryophilus,Oaxacan Giant Deer Mouse,English,false
12940,Megadontomys cryophilus,Oaxaca Giant Deer Mouse,English,true
19484,Rheomys mexicanus,Mexican Water Mouse,English,true
15255,Oligoryzomys victus,St. Vincent Pygmy Rice Rat,English,true
16657,Peromyscus dickeyi,Dickey's Deer Mouse,English,false
16657,Peromyscus dickeyi,ratón de la Isla Tortuga,Spanish; Castilian,false
16657,Peromyscus dickeyi,Dickey’s Deermouse,English,true
16671,Peromyscus madrensis,Tres Marias Island Mouse,English,false
16671,Peromyscus madrensis,Tres Marias Deer Mouse,English,true
16645,Peromyscus pembertoni,Pemberton's Deer Mouse,English,true
16653,Peromyscus bullatus,Perote Mouse,English,false
16653,Peromyscus bullatus,Perote Deer Mouse,English,true
16655,Peromyscus caniceps,Burt's Deer Mouse,English,false
16655,Peromyscus caniceps,Montserrat Island Canyon Mouse,English,false
16655,Peromyscus caniceps,Monserrat Island Deermouse,English,true
16692,Peromyscus stephani,San Esteban Island Mouse,English,false
16692,Peromyscus stephani,San Esteban Deermouse,English,true
16695,Peromyscus winkelmanni,Coalcoman Deermouse,English,false
16695,Peromyscus winkelmanni,Winkelmann's Deer Mouse,English,false
16695,Peromyscus winkelmanni,Winkelmann's Mouse,English,false
16695,Peromyscus winkelmanni,Coalcoman Deer Mouse,English,true
16675,Peromyscus mekisturus,Puebla Deer Mouse,English,true
16676,Peromyscus melanocarpus,Tempoaltepec,English,false
16676,Peromyscus melanocarpus,Zempoaltepec,English,false
16676,Peromyscus melanocarpus,Black-wristed Deer Mouse,English,true
16673,Peromyscus mayensis,Maya Mouse,English,false
16673,Peromyscus mayensis,Mayan Deer Mouse,English,true
16679,Peromyscus melanurus,Black-tailed Mouse,English,false
16679,Peromyscus melanurus,ratón de cola negra,Spanish; Castilian,false
16679,Peromyscus melanurus,Black-tailed Deer Mouse,English,true
16683,Peromyscus ochraventer,Brown belly deermouse,English,false
16683,Peromyscus ochraventer,Reed Mouse,English,false
16683,Peromyscus ochraventer,ratón de vientre café,Spanish; Castilian,false
